device,model,dataset,classification_method,seq_len,opt_seq_len,class,accuracy_score,precision,recall,fscore,support,roc_auc_score
motion_sensor,motion_sensor_forest_entropy_21,test,session,1,1,0,0.958,0.956382979,0.998888889,0.977173913,900,0.794444444
motion_sensor,motion_sensor_forest_entropy_19,test,session,1,1,0,0.956,0.954352442,0.998888889,0.976112921,900,0.784444444
motion_sensor,motion_sensor_forest_gini_21,test,session,1,1,0,0.955,0.953340403,0.998888889,0.975583288,900,0.779444444
motion_sensor,motion_sensor_cart_entropy_50_samples_leaf,test,session,1,1,0,0.949,0.975363942,0.967777778,0.971556051,900,0.873888889
motion_sensor,motion_sensor_MLP_2_4_sgd,test,session,1,1,0,0.947,0.959826276,0.982222222,0.970895113,900,0.806111111
motion_sensor,motion_sensor_forest_entropy_15,test,session,1,1,0,0.945,0.942408377,1,0.970350404,900,0.725
motion_sensor,motion_sensor_forest_gini_19,test,session,1,1,0,0.944,0.942348008,0.998888889,0.969795038,900,0.724444444
motion_sensor,motion_sensor_forest_entropy_11,test,session,1,1,0,0.944,0.943277311,0.997777778,0.969762419,900,0.728888889
motion_sensor,motion_sensor_forest_entropy_3,test,session,1,1,0,0.931,0.959116022,0.964444444,0.961772853,900,0.797222222
motion_sensor,motion_sensor_forest_gini_11,test,session,1,1,0,0.928,0.94612069,0.975555556,0.960612691,900,0.737777778
motion_sensor,motion_sensor_MLP_5_2,test,session,1,1,0,0.928,0.998795181,0.921111111,0.958381503,900,0.955555556
motion_sensor,motion_sensor_forest_gini_3,test,session,1,1,0,0.927,0.958934517,0.96,0.959466963,900,0.795
motion_sensor,motion_sensor_MLP_1_3,test,session,1,1,0,0.925,0.99879081,0.917777778,0.95657209,900,0.953888889
motion_sensor,motion_sensor_MLP_3_5,test,session,1,1,0,0.925,0.99879081,0.917777778,0.95657209,900,0.953888889
motion_sensor,motion_sensor_MLP_4_2_sgd,test,session,1,1,0,0.925,0.99879081,0.917777778,0.95657209,900,0.953888889
motion_sensor,motion_sensor_MLP_5_3,test,session,1,1,0,0.925,0.99879081,0.917777778,0.95657209,900,0.953888889
motion_sensor,motion_sensor_MLP_4_4_sgd,test,session,1,1,0,0.924,0.998789346,0.916666667,0.955967555,900,0.953333333
motion_sensor,motion_sensor_MLP_3_3_sgd,test,session,1,1,0,0.915,0.99877601,0.906666667,0.95049505,900,0.948333333
motion_sensor,motion_sensor_MLP_5_3_sgd,test,session,1,1,0,0.905,0.998760843,0.895555556,0.944346807,900,0.942777778
motion_sensor,motion_sensor_MLP_1_1,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
motion_sensor,motion_sensor_MLP_1_1_sgd,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
motion_sensor,motion_sensor_MLP_1_2,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
motion_sensor,motion_sensor_MLP_1_2_sgd,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
motion_sensor,motion_sensor_MLP_1_5,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
motion_sensor,motion_sensor_MLP_1_5_sgd,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
motion_sensor,motion_sensor_MLP_2_1,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
motion_sensor,motion_sensor_MLP_2_1_sgd,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
motion_sensor,motion_sensor_MLP_2_3,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
motion_sensor,motion_sensor_MLP_2_3_sgd,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
motion_sensor,motion_sensor_MLP_2_4,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
motion_sensor,motion_sensor_MLP_3_1,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
motion_sensor,motion_sensor_MLP_4_2,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
motion_sensor,motion_sensor_MLP_5_1,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
motion_sensor,motion_sensor_naive_bayes,test,session,1,1,0,0.9,0.944444444,0.944444444,0.944444444,900,0.722222222
motion_sensor,motion_sensor_MLP_1_4,test,session,1,1,0,0.883,0.998726115,0.871111111,0.930563798,900,0.930555556
motion_sensor,motion_sensor_MLP_2_5,test,session,1,1,0,0.879,1,0.865555556,0.927933294,900,0.932777778
motion_sensor,motion_sensor_cart_entropy_400_samples_leaf,test,session,1,1,0,0.872,0.970731707,0.884444444,0.925581395,900,0.822222222
motion_sensor,motion_sensor_cart_gini_400_samples_leaf,test,session,1,1,0,0.86,0.997382199,0.846666667,0.915865385,900,0.913333333
motion_sensor,motion_sensor_forest_entropy_7,test,session,1,1,0,0.857,0.967861557,0.87,0.916325336,900,0.805
motion_sensor,motion_sensor_MLP_2_2,test,session,1,1,0,0.817,1,0.796666667,0.886827458,900,0.898333333
motion_sensor,motion_sensor_MLP_4_3,test,session,1,1,0,0.812,1,0.791111111,0.88337469,900,0.895555556
motion_sensor,motion_sensor_MLP_4_1,test,session,1,1,0,0.806,0.969414894,0.81,0.882566586,900,0.79
motion_sensor,motion_sensor_MLP_5_4,test,session,1,1,0,0.768,1,0.742222222,0.852040816,900,0.871111111
motion_sensor,motion_sensor_MLP_5_5,test,session,1,1,0,0.768,1,0.742222222,0.852040816,900,0.871111111
motion_sensor,motion_sensor_MLP_3_3,test,session,1,1,0,0.766,0.998502994,0.741111111,0.850765306,900,0.865555556
motion_sensor,motion_sensor_MLP_3_2,test,session,1,1,0,0.756,1,0.728888889,0.843187661,900,0.864444444
motion_sensor,motion_sensor_MLP_4_5,test,session,1,1,0,0.727,0.998410175,0.697777778,0.821451929,900,0.843888889
motion_sensor,motion_sensor_MLP_4_4,test,session,1,1,0,0.721,1,0.69,0.816568047,900,0.845
motion_sensor,motion_sensor_MLP_3_4,test,session,1,1,0,0.642,0.998161765,0.603333333,0.752077562,900,0.796666667
motion_sensor,motion_sensor_MLP_2_5_sgd,validation,session,1,1,1,1,1,1,1,100,1
motion_sensor,motion_sensor_MLP_4_5_sgd,validation,session,1,1,1,0.99,0.924528302,0.98,0.951456311,100,0.985555556
motion_sensor,motion_sensor_MLP_4_1_sgd,validation,session,1,1,1,0.99,0.941176471,0.96,0.95049505,100,0.976666667
motion_sensor,motion_sensor_sgd,validation,session,1,1,1,0.989,0.923809524,0.97,0.946341463,100,0.980555556
motion_sensor,motion_sensor_MLP_3_2_sgd,validation,session,1,1,1,0.976,0.822033898,0.97,0.889908257,100,0.973333333
motion_sensor,motion_sensor_MLP_5_5_sgd,validation,session,1,1,1,0.975,0.8,1,0.888888889,100,0.986111111
motion_sensor,motion_sensor_MLP_3_5_sgd,validation,session,1,1,1,0.975,0.820512821,0.96,0.884792627,100,0.968333333
motion_sensor,motion_sensor_MLP_3_4_sgd,validation,session,1,1,1,0.974,0.824561404,0.94,0.878504673,100,0.958888889
motion_sensor,motion_sensor_MLP_5_4_sgd,validation,session,1,1,1,0.971,0.788617886,0.97,0.869955157,100,0.970555556
motion_sensor,motion_sensor_MLP_4_3_sgd,validation,session,1,1,1,0.97,0.786885246,0.96,0.864864865,100,0.965555556
motion_sensor,motion_sensor_MLP_5_2_sgd,validation,session,1,1,1,0.969,0.785123967,0.95,0.859728507,100,0.960555556
motion_sensor,motion_sensor_MLP_2_4_sgd,validation,session,1,1,1,0.969,1,0.69,0.816568047,100,0.845
motion_sensor,motion_sensor_forest_gini_23,validation,session,1,1,1,0.963,0.92,0.69,0.788571429,100,0.841666667
motion_sensor,motion_sensor_MLP_3_1_sgd,validation,session,1,1,1,0.957,0.708029197,0.97,0.818565401,100,0.962777778
motion_sensor,motion_sensor_MLP_2_2_sgd,validation,session,1,1,1,0.952,0.675675676,1,0.806451613,100,0.973333333
motion_sensor,motion_sensor_forest_gini_15,validation,session,1,1,1,0.952,0.782608696,0.72,0.75,100,0.848888889
motion_sensor,motion_sensor_forest_entropy_19,validation,session,1,1,1,0.952,0.861111111,0.62,0.720930233,100,0.804444444
motion_sensor,motion_sensor_MLP_5_1_sgd,validation,session,1,1,1,0.949,0.666666667,0.98,0.793522267,100,0.962777778
motion_sensor,motion_sensor_forest,validation,session,1,1,1,0.945,0.741935484,0.69,0.715025907,100,0.831666667
motion_sensor,motion_sensor_forest_entropy_23,validation,session,1,1,1,0.944,0.72,0.72,0.72,100,0.844444444
motion_sensor,motion_sensor_forest_gini_7,validation,session,1,1,1,0.944,0.75,0.66,0.70212766,100,0.817777778
motion_sensor,motion_sensor_forest_entropy_15,validation,session,1,1,1,0.939,0.830508475,0.49,0.616352201,100,0.739444444
motion_sensor,motion_sensor_forest_gini_19,validation,session,1,1,1,0.935,0.701149425,0.61,0.652406417,100,0.790555556
motion_sensor,motion_sensor_forest_gini_21,validation,session,1,1,1,0.934,0.680851064,0.64,0.659793814,100,0.803333333
motion_sensor,motion_sensor_forest_entropy_21,validation,session,1,1,1,0.933,0.670103093,0.65,0.659898477,100,0.807222222
motion_sensor,motion_sensor_forest_entropy_11,validation,session,1,1,1,0.925,0.606837607,0.71,0.65437788,100,0.829444444
motion_sensor,motion_sensor_MLP_1_3,validation,session,1,1,1,0.921,0.56,0.98,0.712727273,100,0.947222222
motion_sensor,motion_sensor_MLP_2_5,validation,session,1,1,1,0.921,0.56,0.98,0.712727273,100,0.947222222
motion_sensor,motion_sensor_naive_bayes,validation,session,1,1,1,0.92,0.619047619,0.52,0.565217391,100,0.742222222
motion_sensor,motion_sensor_forest_gini_3,validation,session,1,1,1,0.919,0.562091503,0.86,0.679841897,100,0.892777778
motion_sensor,motion_sensor_MLP_4_2_sgd,validation,session,1,1,1,0.918,0.551136364,0.97,0.702898551,100,0.941111111
motion_sensor,motion_sensor_MLP_4_4_sgd,validation,session,1,1,1,0.915,0.543352601,0.94,0.688644689,100,0.926111111
motion_sensor,motion_sensor_MLP_1_4_sgd,validation,session,1,1,1,0.914,0.538461538,0.98,0.695035461,100,0.943333333
motion_sensor,motion_sensor_MLP_1_3_sgd,validation,session,1,1,1,0.913,0.535519126,0.98,0.692579505,100,0.942777778
motion_sensor,motion_sensor_MLP_1_1,validation,session,1,1,1,0.9,0,0,0,100,0.5
motion_sensor,motion_sensor_MLP_1_1_sgd,validation,session,1,1,1,0.9,0,0,0,100,0.5
motion_sensor,motion_sensor_MLP_1_2,validation,session,1,1,1,0.9,0,0,0,100,0.5
motion_sensor,motion_sensor_MLP_1_2_sgd,validation,session,1,1,1,0.9,0,0,0,100,0.5
motion_sensor,motion_sensor_MLP_1_5,validation,session,1,1,1,0.9,0,0,0,100,0.5
motion_sensor,motion_sensor_MLP_1_5_sgd,validation,session,1,1,1,0.9,0,0,0,100,0.5
motion_sensor,motion_sensor_MLP_2_1,validation,session,1,1,1,0.9,0,0,0,100,0.5
motion_sensor,motion_sensor_MLP_2_1_sgd,validation,session,1,1,1,0.9,0,0,0,100,0.5
motion_sensor,motion_sensor_MLP_2_3,validation,session,1,1,1,0.9,0,0,0,100,0.5
motion_sensor,motion_sensor_MLP_2_3_sgd,validation,session,1,1,1,0.9,0,0,0,100,0.5
motion_sensor,motion_sensor_MLP_2_4,validation,session,1,1,1,0.9,0,0,0,100,0.5
motion_sensor,motion_sensor_MLP_3_1,validation,session,1,1,1,0.9,0,0,0,100,0.5
motion_sensor,motion_sensor_MLP_4_2,validation,session,1,1,1,0.9,0,0,0,100,0.5
motion_sensor,motion_sensor_MLP_5_1,validation,session,1,1,1,0.9,0,0,0,100,0.5
motion_sensor,motion_sensor_MLP_3_3_sgd,validation,session,1,1,1,0.884,0.462264151,0.98,0.628205128,100,0.926666667
motion_sensor,motion_sensor_cart_gini_50_samples_leaf,validation,session,1,1,1,0.879,0.449275362,0.93,0.605863192,100,0.901666667
motion_sensor,motion_sensor_cart,validation,session,1,1,1,0.879,0.442622951,0.81,0.572438163,100,0.848333333
motion_sensor,motion_sensor_MLP_5_3_sgd,validation,session,1,1,1,0.869,0.430493274,0.96,0.594427245,100,0.909444444
motion_sensor,motion_sensor_MLP_1_4,validation,session,1,1,1,0.862,0.418103448,0.97,0.584337349,100,0.91
motion_sensor,motion_sensor_cart_entropy_100_samples_leaf,validation,session,1,1,1,0.861,0.417021277,0.98,0.585074627,100,0.913888889
motion_sensor,motion_sensor_cart_entropy_200_samples_leaf,validation,session,1,1,1,0.86,0.415254237,0.98,0.583333333,100,0.913333333
motion_sensor,motion_sensor_cart_entropy_50_samples_leaf,validation,session,1,1,1,0.859,0.386740331,0.7,0.498220641,100,0.788333333
motion_sensor,motion_sensor_MLP_2_2,validation,session,1,1,1,0.851,0.401606426,1,0.573065903,100,0.917222222
motion_sensor,motion_sensor_forest_gini_11,validation,session,1,1,1,0.84,0.325581395,0.56,0.411764706,100,0.715555556
motion_sensor,motion_sensor_forest_entropy_7,validation,session,1,1,1,0.825,0.341772152,0.81,0.480712166,100,0.818333333
motion_sensor,motion_sensor_cart_gini_100_samples_leaf,validation,session,1,1,1,0.805,0.336769759,0.98,0.501278772,100,0.882777778
motion_sensor,motion_sensor_cart_gini_200_samples_leaf,validation,session,1,1,1,0.803,0.33559322,0.99,0.501265823,100,0.886111111
motion_sensor,motion_sensor_MLP_4_1,validation,session,1,1,1,0.801,0.296296296,0.72,0.419825073,100,0.765
motion_sensor,motion_sensor_forest_entropy_3,validation,session,1,1,1,0.786,0.280769231,0.73,0.405555556,100,0.761111111
motion_sensor,motion_sensor_MLP_3_5,validation,session,1,1,1,0.777,0.307210031,0.98,0.46778043,100,0.867222222
motion_sensor,motion_sensor_MLP_4_3,validation,session,1,1,1,0.769,0.29969419,0.98,0.459016393,100,0.862777778
motion_sensor,motion_sensor_MLP_5_5,validation,session,1,1,1,0.768,0.301204819,1,0.462962963,100,0.871111111
motion_sensor,motion_sensor_MLP_4_4,validation,session,1,1,1,0.728,0.267567568,0.99,0.421276596,100,0.844444444
motion_sensor,motion_sensor_MLP_3_2,validation,session,1,1,1,0.727,0.265582656,0.98,0.417910448,100,0.839444444
motion_sensor,motion_sensor_MLP_5_2,validation,session,1,1,1,0.727,0.265582656,0.98,0.417910448,100,0.839444444
motion_sensor,motion_sensor_MLP_4_5,validation,session,1,1,1,0.722,0.264550265,1,0.418410042,100,0.845555556
motion_sensor,motion_sensor_MLP_5_3,validation,session,1,1,1,0.72,0.260638298,0.98,0.411764706,100,0.835555556
motion_sensor,motion_sensor_MLP_3_3,validation,session,1,1,1,0.716,0.257894737,0.98,0.408333333,100,0.833333333
motion_sensor,motion_sensor_MLP_5_4,validation,session,1,1,1,0.694,0.246305419,1,0.395256917,100,0.83
motion_sensor,motion_sensor_MLP_3_4,validation,session,1,1,1,0.655,0.224719101,1,0.366972477,100,0.808333333
motion_sensor,motion_sensor_cart_entropy_400_samples_leaf,validation,session,1,1,1,0.532,0.139215686,0.71,0.232786885,100,0.611111111
motion_sensor,motion_sensor_cart_gini_400_samples_leaf,validation,session,1,1,1,0.488,0.157807309,0.95,0.270655271,100,0.693333333
motion_sensor,motion_sensor_MLP_2_5_sgd,validation,session,1,1,0,1,1,1,1,900,1
motion_sensor,motion_sensor_MLP_4_1_sgd,validation,session,1,1,0,0.99,0.995545657,0.993333333,0.994438265,900,0.976666667
motion_sensor,motion_sensor_MLP_4_5_sgd,validation,session,1,1,0,0.99,0.997762864,0.991111111,0.994425864,900,0.985555556
motion_sensor,motion_sensor_sgd,validation,session,1,1,0,0.989,0.996648045,0.991111111,0.993871866,900,0.980555556
motion_sensor,motion_sensor_MLP_3_2_sgd,validation,session,1,1,0,0.976,0.996598639,0.976666667,0.986531987,900,0.973333333
motion_sensor,motion_sensor_MLP_3_5_sgd,validation,session,1,1,0,0.975,0.995469989,0.976666667,0.985978688,900,0.968333333
motion_sensor,motion_sensor_MLP_5_5_sgd,validation,session,1,1,0,0.975,1,0.972222222,0.985915493,900,0.986111111
motion_sensor,motion_sensor_MLP_3_4_sgd,validation,session,1,1,0,0.974,0.993227991,0.977777778,0.985442329,900,0.958888889
motion_sensor,motion_sensor_MLP_5_4_sgd,validation,session,1,1,0,0.971,0.996579247,0.971111111,0.98368036,900,0.970555556
motion_sensor,motion_sensor_MLP_4_3_sgd,validation,session,1,1,0,0.97,0.995444191,0.971111111,0.983127109,900,0.965555556
motion_sensor,motion_sensor_MLP_2_4_sgd,validation,session,1,1,0,0.969,0.96670247,1,0.983069361,900,0.845
motion_sensor,motion_sensor_MLP_5_2_sgd,validation,session,1,1,0,0.969,0.994311718,0.971111111,0.98257448,900,0.960555556
motion_sensor,motion_sensor_forest_gini_23,validation,session,1,1,0,0.963,0.966486486,0.993333333,0.979726027,900,0.841666667
motion_sensor,motion_sensor_MLP_3_1_sgd,validation,session,1,1,0,0.957,0.996523754,0.955555556,0.975609756,900,0.962777778
motion_sensor,motion_sensor_forest_entropy_19,validation,session,1,1,0,0.952,0.959051724,0.988888889,0.973741794,900,0.804444444
motion_sensor,motion_sensor_forest_gini_15,validation,session,1,1,0,0.952,0.969162996,0.977777778,0.973451327,900,0.848888889
motion_sensor,motion_sensor_MLP_2_2_sgd,validation,session,1,1,0,0.952,1,0.946666667,0.97260274,900,0.973333333
motion_sensor,motion_sensor_MLP_5_1_sgd,validation,session,1,1,0,0.949,0.997655334,0.945555556,0.970907017,900,0.962777778
motion_sensor,motion_sensor_forest,validation,session,1,1,0,0.945,0.965821389,0.973333333,0.969562811,900,0.831666667
motion_sensor,motion_sensor_forest_gini_7,validation,session,1,1,0,0.944,0.962719298,0.975555556,0.969094923,900,0.817777778
motion_sensor,motion_sensor_forest_entropy_23,validation,session,1,1,0,0.944,0.968888889,0.968888889,0.968888889,900,0.844444444
motion_sensor,motion_sensor_forest_entropy_15,validation,session,1,1,0,0.939,0.945802338,0.988888889,0.966865834,900,0.739444444
motion_sensor,motion_sensor_forest_gini_19,validation,session,1,1,0,0.935,0.95728368,0.971111111,0.964147821,900,0.790555556
motion_sensor,motion_sensor_forest_gini_21,validation,session,1,1,0,0.934,0.960264901,0.966666667,0.96345515,900,0.803333333
motion_sensor,motion_sensor_forest_entropy_21,validation,session,1,1,0,0.933,0.96124031,0.964444444,0.962839712,900,0.807222222
motion_sensor,motion_sensor_forest_entropy_11,validation,session,1,1,0,0.925,0.967157418,0.948888889,0.957936063,900,0.829444444
motion_sensor,motion_sensor_MLP_1_3,validation,session,1,1,0,0.921,0.997575758,0.914444444,0.954202899,900,0.947222222
motion_sensor,motion_sensor_MLP_2_5,validation,session,1,1,0,0.921,0.997575758,0.914444444,0.954202899,900,0.947222222
motion_sensor,motion_sensor_naive_bayes,validation,session,1,1,0,0.92,0.947598253,0.964444444,0.955947137,900,0.742222222
motion_sensor,motion_sensor_forest_gini_3,validation,session,1,1,0,0.919,0.983471074,0.925555556,0.953634803,900,0.892777778
motion_sensor,motion_sensor_MLP_4_2_sgd,validation,session,1,1,0,0.918,0.996359223,0.912222222,0.952436195,900,0.941111111
motion_sensor,motion_sensor_MLP_4_4_sgd,validation,session,1,1,0,0.915,0.992744861,0.912222222,0.950781702,900,0.926111111
motion_sensor,motion_sensor_MLP_1_4_sgd,validation,session,1,1,0,0.914,0.997555012,0.906666667,0.949941793,900,0.943333333
motion_sensor,motion_sensor_MLP_1_3_sgd,validation,session,1,1,0,0.913,0.99755202,0.905555556,0.949330227,900,0.942777778
motion_sensor,motion_sensor_MLP_1_1,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
motion_sensor,motion_sensor_MLP_1_1_sgd,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
motion_sensor,motion_sensor_MLP_1_2,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
motion_sensor,motion_sensor_MLP_1_2_sgd,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
motion_sensor,motion_sensor_MLP_1_5,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
motion_sensor,motion_sensor_MLP_1_5_sgd,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
motion_sensor,motion_sensor_MLP_2_1,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
motion_sensor,motion_sensor_MLP_2_1_sgd,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
motion_sensor,motion_sensor_MLP_2_3,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
motion_sensor,motion_sensor_MLP_2_3_sgd,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
motion_sensor,motion_sensor_MLP_2_4,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
motion_sensor,motion_sensor_MLP_3_1,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
motion_sensor,motion_sensor_MLP_4_2,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
motion_sensor,motion_sensor_MLP_5_1,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
motion_sensor,motion_sensor_MLP_3_3_sgd,validation,session,1,1,0,0.884,0.997461929,0.873333333,0.931279621,900,0.926666667
motion_sensor,motion_sensor_cart,validation,session,1,1,0,0.879,0.976744186,0.886666667,0.929528247,900,0.848333333
motion_sensor,motion_sensor_cart_gini_50_samples_leaf,validation,session,1,1,0,0.879,0.991172762,0.873333333,0.928529238,900,0.901666667
motion_sensor,motion_sensor_MLP_5_3_sgd,validation,session,1,1,0,0.869,0.994851995,0.858888889,0.921884317,900,0.909444444
motion_sensor,motion_sensor_MLP_1_4,validation,session,1,1,0,0.862,0.99609375,0.85,0.917266187,900,0.91
motion_sensor,motion_sensor_cart_entropy_100_samples_leaf,validation,session,1,1,0,0.861,0.997385621,0.847777778,0.916516517,900,0.913888889
motion_sensor,motion_sensor_cart_entropy_200_samples_leaf,validation,session,1,1,0,0.86,0.997382199,0.846666667,0.915865385,900,0.913333333
motion_sensor,motion_sensor_cart_entropy_50_samples_leaf,validation,session,1,1,0,0.859,0.963369963,0.876666667,0.917975567,900,0.788333333
motion_sensor,motion_sensor_MLP_2_2,validation,session,1,1,0,0.851,1,0.834444444,0.909751666,900,0.917222222
motion_sensor,motion_sensor_forest_gini_11,validation,session,1,1,0,0.84,0.946859903,0.871111111,0.907407407,900,0.715555556
motion_sensor,motion_sensor_forest_entropy_7,validation,session,1,1,0,0.825,0.975098296,0.826666667,0.894768491,900,0.818333333
motion_sensor,motion_sensor_cart_gini_100_samples_leaf,validation,session,1,1,0,0.805,0.997179126,0.785555556,0.878806712,900,0.882777778
motion_sensor,motion_sensor_cart_gini_200_samples_leaf,validation,session,1,1,0,0.803,0.99858156,0.782222222,0.877258567,900,0.886111111
motion_sensor,motion_sensor_MLP_4_1,validation,session,1,1,0,0.801,0.963011889,0.81,0.87990344,900,0.765
motion_sensor,motion_sensor_forest_entropy_3,validation,session,1,1,0,0.786,0.963513514,0.792222222,0.869512195,900,0.761111111
motion_sensor,motion_sensor_MLP_3_5,validation,session,1,1,0,0.777,0.997063142,0.754444444,0.858950032,900,0.867222222
motion_sensor,motion_sensor_MLP_4_3,validation,session,1,1,0,0.769,0.997028232,0.745555556,0.853146853,900,0.862777778
motion_sensor,motion_sensor_MLP_5_5,validation,session,1,1,0,0.768,1,0.742222222,0.852040816,900,0.871111111
motion_sensor,motion_sensor_MLP_4_4,validation,session,1,1,0,0.728,0.998412698,0.698888889,0.822222222,900,0.844444444
motion_sensor,motion_sensor_MLP_3_2,validation,session,1,1,0,0.727,0.996830428,0.698888889,0.821685173,900,0.839444444
motion_sensor,motion_sensor_MLP_5_2,validation,session,1,1,0,0.727,0.996830428,0.698888889,0.821685173,900,0.839444444
motion_sensor,motion_sensor_MLP_4_5,validation,session,1,1,0,0.722,1,0.691111111,0.817345598,900,0.845555556
motion_sensor,motion_sensor_MLP_5_3,validation,session,1,1,0,0.72,0.996794872,0.691111111,0.816272966,900,0.835555556
motion_sensor,motion_sensor_MLP_3_3,validation,session,1,1,0,0.716,0.996774194,0.686666667,0.813157895,900,0.833333333
motion_sensor,motion_sensor_MLP_5_4,validation,session,1,1,0,0.694,1,0.66,0.795180723,900,0.83
motion_sensor,motion_sensor_MLP_3_4,validation,session,1,1,0,0.655,1,0.616666667,0.762886598,900,0.808333333
motion_sensor,motion_sensor_cart_entropy_400_samples_leaf,validation,session,1,1,0,0.532,0.940816327,0.512222222,0.663309353,900,0.611111111
motion_sensor,motion_sensor_cart_gini_400_samples_leaf,validation,session,1,1,0,0.488,0.987437186,0.436666667,0.605546995,900,0.693333333
security_camera,security_camera_MLP_3_4,test,session,1,1,1,0.998,0.980392157,1,0.99009901,100,0.998888889
security_camera,security_camera_MLP_4_3,test,session,1,1,1,0.998,0.980392157,1,0.99009901,100,0.998888889
security_camera,security_camera_MLP_3_5,test,session,1,1,1,0.994,0.97,0.97,0.97,100,0.983333333
security_camera,security_camera_MLP_4_1,test,session,1,1,1,0.993,0.942857143,0.99,0.965853659,100,0.991666667
security_camera,security_camera_MLP_4_5_sgd,test,session,1,1,1,0.989,0.908256881,0.99,0.947368421,100,0.989444444
security_camera,security_camera_MLP_3_4_sgd,test,session,1,1,1,0.987,0.899082569,0.98,0.937799043,100,0.983888889
security_camera,security_camera_MLP_5_5_sgd,test,session,1,1,1,0.985,0.947368421,0.9,0.923076923,100,0.947222222
security_camera,security_camera_MLP_5_3_sgd,test,session,1,1,1,0.984,0.888888889,0.96,0.923076923,100,0.973333333
security_camera,security_camera_MLP_4_5,test,session,1,1,1,0.983,0.860869565,0.99,0.920930233,100,0.986111111
security_camera,security_camera_MLP_3_3,test,session,1,1,1,0.982,0.847457627,1,0.917431193,100,0.99
security_camera,security_camera_MLP_1_4,test,session,1,1,1,0.98,0.863636364,0.95,0.904761905,100,0.966666667
security_camera,security_camera_MLP_2_5_sgd,test,session,1,1,1,0.98,0.908163265,0.89,0.898989899,100,0.94
security_camera,security_camera_MLP_4_3_sgd,test,session,1,1,1,0.979,0.831932773,0.99,0.904109589,100,0.983888889
security_camera,security_camera_MLP_5_4,test,session,1,1,1,0.978,0.819672131,1,0.900900901,100,0.987777778
security_camera,security_camera_MLP_4_4_sgd,test,session,1,1,1,0.978,0.825,0.99,0.9,100,0.983333333
security_camera,security_camera_MLP_3_2,test,session,1,1,1,0.976,0.806451613,1,0.892857143,100,0.986666667
security_camera,security_camera_MLP_5_2,test,session,1,1,1,0.976,0.806451613,1,0.892857143,100,0.986666667
security_camera,security_camera_MLP_5_5,test,session,1,1,1,0.976,0.806451613,1,0.892857143,100,0.986666667
security_camera,security_camera_MLP_5_2_sgd,test,session,1,1,1,0.976,0.81147541,0.99,0.891891892,100,0.982222222
security_camera,security_camera_MLP_4_1_sgd,test,session,1,1,1,0.976,0.816666667,0.98,0.890909091,100,0.977777778
security_camera,security_camera_MLP_4_4,test,session,1,1,1,0.976,0.839285714,0.94,0.886792453,100,0.96
security_camera,security_camera_MLP_5_3,test,session,1,1,1,0.975,0.837837838,0.93,0.881516588,100,0.955
security_camera,security_camera_MLP_5_4_sgd,test,session,1,1,1,0.97,0.7734375,0.99,0.868421053,100,0.978888889
security_camera,security_camera_MLP_3_5_sgd,test,session,1,1,1,0.97,0.777777778,0.98,0.867256637,100,0.974444444
security_camera,security_camera_cart_entropy_50_samples_leaf,test,session,1,1,1,0.969,1,0.69,0.816568047,100,0.845
security_camera,security_camera_cart_gini_100_samples_leaf,test,session,1,1,1,0.969,1,0.69,0.816568047,100,0.845
security_camera,security_camera_MLP_2_2_sgd,test,session,1,1,1,0.969,1,0.69,0.816568047,100,0.845
security_camera,security_camera_cart_entropy_100_samples_leaf,test,session,1,1,1,0.968,0.985714286,0.69,0.811764706,100,0.844444444
security_camera,security_camera_cart_gini_50_samples_leaf,test,session,1,1,1,0.968,0.985714286,0.69,0.811764706,100,0.844444444
