model,dataset,classification_method,seq_len,opt_seq_len,class,accuracy_score,precision,recall,fscore,support,roc_auc_score,tp,fp,tn,fn
baby_monitor_forest_gini_19,test,session,1,1,1,0.983,0.9770114942528736,0.85,0.9090909090909092,100,0.9238888888888889,85,2,898,15
baby_monitor_forest_gini_19,test,sequence,1,99,0,0.983,0.9835706462212487,0.9977777777777778,0.9906232763375621,900,0.9238888888888889,85,2,898,15
baby_monitor_forest_gini_19,test,sequence,1,99,1,0.983,0.9770114942528736,0.85,0.9090909090909092,100,0.9238888888888889,85,2,898,15
baby_monitor_forest_gini_21,test,session,1,1,0,0.975,0.9770992366412213,0.9955555555555555,0.9862410566868464,900,0.8927777777777777,79,4,896,21
baby_monitor_forest_gini_21,test,session,1,1,1,0.975,0.9518072289156626,0.79,0.8633879781420766,100,0.8927777777777777,79,4,896,21
baby_monitor_forest_gini_21,test,sequence,1,99,0,0.975,0.9770992366412213,0.9955555555555555,0.9862410566868464,900,0.8927777777777777,79,4,896,21
baby_monitor_forest_gini_21,test,sequence,1,99,1,0.975,0.9518072289156626,0.79,0.8633879781420766,100,0.8927777777777777,79,4,896,21
baby_monitor_forest_gini_23,test,session,1,1,0,0.982,0.9803921568627451,1.0,0.99009900990099,900,0.9099999999999999,82,0,900,18
baby_monitor_forest_gini_23,test,session,1,1,1,0.982,1.0,0.82,0.9010989010989011,100,0.9099999999999999,82,0,900,18
baby_monitor_forest_gini_23,test,sequence,1,99,0,0.982,0.9803921568627451,1.0,0.99009900990099,900,0.9099999999999999,82,0,900,18
baby_monitor_forest_gini_23,test,sequence,1,99,1,0.982,1.0,0.82,0.9010989010989011,100,0.9099999999999999,82,0,900,18
baby_monitor_forest_gini_3,test,session,1,1,0,0.872,0.8995859213250518,0.9655555555555555,0.9314040728831725,900,0.49777777777777776,3,31,869,97
baby_monitor_forest_gini_3,test,session,1,1,1,0.872,0.08823529411764706,0.03,0.04477611940298507,100,0.49777777777777776,3,31,869,97
baby_monitor_forest_gini_3,test,sequence,1,99,0,0.872,0.8995859213250518,0.9655555555555555,0.9314040728831725,900,0.49777777777777776,3,31,869,97
baby_monitor_forest_gini_3,test,sequence,1,99,1,0.872,0.08823529411764706,0.03,0.04477611940298507,100,0.49777777777777776,3,31,869,97
baby_monitor_forest_gini_7,test,session,1,1,0,0.892,0.8991935483870968,0.9911111111111112,0.9429175475687104,900,0.4955555555555556,0,8,892,100
baby_monitor_forest_gini_7,test,session,1,1,1,0.892,0.0,0.0,0.0,100,0.4955555555555556,0,8,892,100
baby_monitor_forest_gini_7,test,sequence,1,99,0,0.892,0.8991935483870968,0.9911111111111112,0.9429175475687104,900,0.4955555555555556,0,8,892,100
baby_monitor_forest_gini_7,test,sequence,1,99,1,0.892,0.0,0.0,0.0,100,0.4955555555555556,0,8,892,100
baby_monitor_MLP_1_1,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
baby_monitor_MLP_1_1,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
baby_monitor_MLP_1_1,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
baby_monitor_MLP_1_1,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
baby_monitor_MLP_1_1_sgd,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
baby_monitor_MLP_1_1_sgd,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
baby_monitor_MLP_1_1_sgd,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
baby_monitor_MLP_1_1_sgd,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
baby_monitor_MLP_1_2,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
baby_monitor_MLP_1_2,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
baby_monitor_MLP_1_2,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
baby_monitor_MLP_1_2,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
baby_monitor_MLP_1_2_sgd,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
baby_monitor_MLP_1_2_sgd,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
baby_monitor_MLP_1_2_sgd,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
baby_monitor_MLP_1_2_sgd,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
baby_monitor_MLP_1_3,test,session,1,1,0,0.995,1.0,0.9944444444444445,0.9972144846796658,900,0.9972222222222222,100,5,895,0
baby_monitor_MLP_1_3,test,session,1,1,1,0.995,0.9523809523809523,1.0,0.975609756097561,100,0.9972222222222222,100,5,895,0
baby_monitor_MLP_1_3,test,sequence,1,99,0,0.995,1.0,0.9944444444444445,0.9972144846796658,900,0.9972222222222222,100,5,895,0
baby_monitor_MLP_1_3,test,sequence,1,99,1,0.995,0.9523809523809523,1.0,0.975609756097561,100,0.9972222222222222,100,5,895,0
baby_monitor_MLP_1_3_sgd,test,session,1,1,0,0.979,0.9966101694915255,0.98,0.9882352941176471,900,0.975,97,18,882,3
baby_monitor_MLP_1_3_sgd,test,session,1,1,1,0.979,0.8434782608695652,0.97,0.9023255813953489,100,0.975,97,18,882,3
baby_monitor_MLP_1_3_sgd,test,sequence,1,99,0,0.979,0.9966101694915255,0.98,0.9882352941176471,900,0.975,97,18,882,3
baby_monitor_MLP_1_3_sgd,test,sequence,1,99,1,0.979,0.8434782608695652,0.97,0.9023255813953489,100,0.975,97,18,882,3
baby_monitor_MLP_1_4,test,session,1,1,0,0.658,1.0,0.62,0.7654320987654321,900,0.81,100,342,558,0
baby_monitor_MLP_1_4,test,session,1,1,1,0.658,0.22624434389140272,1.0,0.36900369003690037,100,0.81,100,342,558,0
baby_monitor_MLP_1_4,test,sequence,1,99,0,0.658,1.0,0.62,0.7654320987654321,900,0.81,100,342,558,0
baby_monitor_MLP_1_4,test,sequence,1,99,1,0.658,0.22624434389140272,1.0,0.36900369003690037,100,0.81,100,342,558,0
baby_monitor_MLP_1_4_sgd,test,session,1,1,0,0.979,0.9966101694915255,0.98,0.9882352941176471,900,0.975,97,18,882,3
baby_monitor_MLP_1_4_sgd,test,session,1,1,1,0.979,0.8434782608695652,0.97,0.9023255813953489,100,0.975,97,18,882,3
baby_monitor_MLP_1_4_sgd,test,sequence,1,99,0,0.979,0.9966101694915255,0.98,0.9882352941176471,900,0.975,97,18,882,3
baby_monitor_MLP_1_4_sgd,test,sequence,1,99,1,0.979,0.8434782608695652,0.97,0.9023255813953489,100,0.975,97,18,882,3
baby_monitor_MLP_1_5,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
baby_monitor_MLP_1_5,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
baby_monitor_MLP_1_5,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
baby_monitor_MLP_1_5,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
baby_monitor_MLP_1_5_sgd,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
baby_monitor_MLP_1_5_sgd,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
baby_monitor_MLP_1_5_sgd,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
baby_monitor_MLP_1_5_sgd,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
baby_monitor_MLP_2_1,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
baby_monitor_MLP_2_1,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
baby_monitor_MLP_2_1,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
baby_monitor_MLP_2_1,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
baby_monitor_MLP_2_1_sgd,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
baby_monitor_MLP_2_1_sgd,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
baby_monitor_MLP_2_1_sgd,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
baby_monitor_MLP_2_1_sgd,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
baby_monitor_MLP_2_2,test,session,1,1,0,0.961,0.9965397923875432,0.96,0.9779286926994907,900,0.965,97,36,864,3
baby_monitor_MLP_2_2,test,session,1,1,1,0.961,0.7293233082706767,0.97,0.832618025751073,100,0.965,97,36,864,3
baby_monitor_MLP_2_2,test,sequence,1,99,0,0.961,0.9965397923875432,0.96,0.9779286926994907,900,0.965,97,36,864,3
baby_monitor_MLP_2_2,test,sequence,1,99,1,0.961,0.7293233082706767,0.97,0.832618025751073,100,0.965,97,36,864,3
baby_monitor_MLP_2_2_sgd,test,session,1,1,0,0.989,0.9966480446927374,0.9911111111111112,0.9938718662952647,900,0.9805555555555556,97,8,892,3
baby_monitor_MLP_2_2_sgd,test,session,1,1,1,0.989,0.9238095238095239,0.97,0.9463414634146342,100,0.9805555555555556,97,8,892,3
baby_monitor_MLP_2_2_sgd,test,sequence,1,99,0,0.989,0.9966480446927374,0.9911111111111112,0.9938718662952647,900,0.9805555555555556,97,8,892,3
baby_monitor_MLP_2_2_sgd,test,sequence,1,99,1,0.989,0.9238095238095239,0.97,0.9463414634146342,100,0.9805555555555556,97,8,892,3
baby_monitor_MLP_2_3,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
baby_monitor_MLP_2_3,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
baby_monitor_MLP_2_3,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
baby_monitor_MLP_2_3,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
baby_monitor_MLP_2_3_sgd,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
baby_monitor_MLP_2_3_sgd,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
baby_monitor_MLP_2_3_sgd,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
baby_monitor_MLP_2_3_sgd,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
baby_monitor_MLP_2_4,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
baby_monitor_MLP_2_4,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
baby_monitor_MLP_2_4,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
baby_monitor_MLP_2_4,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
baby_monitor_MLP_2_4_sgd,test,session,1,1,0,0.993,0.996662958843159,0.9955555555555555,0.9961089494163424,900,0.9827777777777778,97,4,896,3
baby_monitor_MLP_2_4_sgd,test,session,1,1,1,0.993,0.9603960396039604,0.97,0.9651741293532338,100,0.9827777777777778,97,4,896,3
baby_monitor_MLP_2_4_sgd,test,sequence,1,99,0,0.993,0.996662958843159,0.9955555555555555,0.9961089494163424,900,0.9827777777777778,97,4,896,3
baby_monitor_MLP_2_4_sgd,test,sequence,1,99,1,0.993,0.9603960396039604,0.97,0.9651741293532338,100,0.9827777777777778,97,4,896,3
baby_monitor_MLP_2_5,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
baby_monitor_MLP_2_5,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
baby_monitor_MLP_2_5,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
baby_monitor_MLP_2_5,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
baby_monitor_MLP_2_5_sgd,test,session,1,1,0,0.994,0.9966666666666667,0.9966666666666667,0.9966666666666667,900,0.9833333333333334,97,3,897,3
baby_monitor_MLP_2_5_sgd,test,session,1,1,1,0.994,0.97,0.97,0.97,100,0.9833333333333334,97,3,897,3
baby_monitor_MLP_2_5_sgd,test,sequence,1,99,0,0.994,0.9966666666666667,0.9966666666666667,0.9966666666666667,900,0.9833333333333334,97,3,897,3
baby_monitor_MLP_2_5_sgd,test,sequence,1,99,1,0.994,0.97,0.97,0.97,100,0.9833333333333334,97,3,897,3
baby_monitor_MLP_3_1,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
baby_monitor_MLP_3_1,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
baby_monitor_MLP_3_1,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
baby_monitor_MLP_3_1,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
baby_monitor_MLP_3_1_sgd,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
baby_monitor_MLP_3_1_sgd,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
baby_monitor_MLP_3_1_sgd,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
baby_monitor_MLP_3_1_sgd,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
baby_monitor_MLP_3_2,test,session,1,1,0,0.961,0.9965397923875432,0.96,0.9779286926994907,900,0.965,97,36,864,3
baby_monitor_MLP_3_2,test,session,1,1,1,0.961,0.7293233082706767,0.97,0.832618025751073,100,0.965,97,36,864,3
baby_monitor_MLP_3_2,test,sequence,1,99,0,0.961,0.9965397923875432,0.96,0.9779286926994907,900,0.965,97,36,864,3
baby_monitor_MLP_3_2,test,sequence,1,99,1,0.961,0.7293233082706767,0.97,0.832618025751073,100,0.965,97,36,864,3
baby_monitor_MLP_3_2_sgd,test,session,1,1,0,0.98,0.9966139954853274,0.9811111111111112,0.9888017917133259,900,0.9755555555555555,97,17,883,3
baby_monitor_MLP_3_2_sgd,test,session,1,1,1,0.98,0.8508771929824561,0.97,0.9065420560747663,100,0.9755555555555555,97,17,883,3
baby_monitor_MLP_3_2_sgd,test,sequence,1,99,0,0.98,0.9966139954853274,0.9811111111111112,0.9888017917133259,900,0.9755555555555555,97,17,883,3
baby_monitor_MLP_3_2_sgd,test,sequence,1,99,1,0.98,0.8508771929824561,0.97,0.9065420560747663,100,0.9755555555555555,97,17,883,3
baby_monitor_MLP_3_3,test,session,1,1,0,0.974,1.0,0.9711111111111111,0.9853438556933485,900,0.9855555555555556,100,26,874,0
baby_monitor_MLP_3_3,test,session,1,1,1,0.974,0.7936507936507936,1.0,0.8849557522123894,100,0.9855555555555556,100,26,874,0
baby_monitor_MLP_3_3,test,sequence,1,99,0,0.974,1.0,0.9711111111111111,0.9853438556933485,900,0.9855555555555556,100,26,874,0
baby_monitor_MLP_3_3,test,sequence,1,99,1,0.974,0.7936507936507936,1.0,0.8849557522123894,100,0.9855555555555556,100,26,874,0
baby_monitor_MLP_3_3_sgd,test,session,1,1,0,0.98,0.9966139954853274,0.9811111111111112,0.9888017917133259,900,0.9755555555555555,97,17,883,3
baby_monitor_MLP_3_3_sgd,test,session,1,1,1,0.98,0.8508771929824561,0.97,0.9065420560747663,100,0.9755555555555555,97,17,883,3
baby_monitor_MLP_3_3_sgd,test,sequence,1,99,0,0.98,0.9966139954853274,0.9811111111111112,0.9888017917133259,900,0.9755555555555555,97,17,883,3
baby_monitor_MLP_3_3_sgd,test,sequence,1,99,1,0.98,0.8508771929824561,0.97,0.9065420560747663,100,0.9755555555555555,97,17,883,3
baby_monitor_MLP_3_4,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
baby_monitor_MLP_3_4,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
baby_monitor_MLP_3_4,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
baby_monitor_MLP_3_4,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
baby_monitor_MLP_3_4_sgd,test,session,1,1,0,0.997,0.9966777408637874,1.0,0.9983361064891847,900,0.985,97,0,900,3
baby_monitor_MLP_3_4_sgd,test,session,1,1,1,0.997,1.0,0.97,0.9847715736040609,100,0.985,97,0,900,3
baby_monitor_MLP_3_4_sgd,test,sequence,1,99,0,0.997,0.9966777408637874,1.0,0.9983361064891847,900,0.985,97,0,900,3
baby_monitor_MLP_3_4_sgd,test,sequence,1,99,1,0.997,1.0,0.97,0.9847715736040609,100,0.985,97,0,900,3
baby_monitor_MLP_3_5,test,session,1,1,0,0.998,1.0,0.9977777777777778,0.9988876529477196,900,0.9988888888888888,100,2,898,0
baby_monitor_MLP_3_5,test,session,1,1,1,0.998,0.9803921568627451,1.0,0.99009900990099,100,0.9988888888888888,100,2,898,0
baby_monitor_MLP_3_5,test,sequence,1,99,0,0.998,1.0,0.9977777777777778,0.9988876529477196,900,0.9988888888888888,100,2,898,0
baby_monitor_MLP_3_5,test,sequence,1,99,1,0.998,0.9803921568627451,1.0,0.99009900990099,100,0.9988888888888888,100,2,898,0
baby_monitor_MLP_3_5_sgd,test,session,1,1,0,0.996,0.9966740576496674,0.9988888888888889,0.9977802441731409,900,0.9844444444444445,97,1,899,3
baby_monitor_MLP_3_5_sgd,test,session,1,1,1,0.996,0.9897959183673469,0.97,0.9797979797979798,100,0.9844444444444445,97,1,899,3
baby_monitor_MLP_3_5_sgd,test,sequence,1,99,0,0.996,0.9966740576496674,0.9988888888888889,0.9977802441731409,900,0.9844444444444445,97,1,899,3
baby_monitor_MLP_3_5_sgd,test,sequence,1,99,1,0.996,0.9897959183673469,0.97,0.9797979797979798,100,0.9844444444444445,97,1,899,3
baby_monitor_MLP_4_1,test,session,1,1,0,0.996,1.0,0.9955555555555555,0.9977728285077951,900,0.9977777777777778,100,4,896,0
baby_monitor_MLP_4_1,test,session,1,1,1,0.996,0.9615384615384616,1.0,0.9803921568627451,100,0.9977777777777778,100,4,896,0
baby_monitor_MLP_4_1,test,sequence,1,99,0,0.996,1.0,0.9955555555555555,0.9977728285077951,900,0.9977777777777778,100,4,896,0
baby_monitor_MLP_4_1,test,sequence,1,99,1,0.996,0.9615384615384616,1.0,0.9803921568627451,100,0.9977777777777778,100,4,896,0
baby_monitor_MLP_4_1_sgd,test,session,1,1,0,0.956,0.9965197215777262,0.9544444444444444,0.9750283768444948,900,0.9622222222222222,97,41,859,3
baby_monitor_MLP_4_1_sgd,test,session,1,1,1,0.956,0.7028985507246377,0.97,0.8151260504201681,100,0.9622222222222222,97,41,859,3
baby_monitor_MLP_4_1_sgd,test,sequence,1,99,0,0.956,0.9965197215777262,0.9544444444444444,0.9750283768444948,900,0.9622222222222222,97,41,859,3
baby_monitor_MLP_4_1_sgd,test,sequence,1,99,1,0.956,0.7028985507246377,0.97,0.8151260504201681,100,0.9622222222222222,97,41,859,3
baby_monitor_MLP_4_2,test,session,1,1,0,0.997,1.0,0.9966666666666667,0.9983305509181971,900,0.9983333333333334,100,3,897,0
baby_monitor_MLP_4_2,test,session,1,1,1,0.997,0.970873786407767,1.0,0.9852216748768473,100,0.9983333333333334,100,3,897,0
baby_monitor_MLP_4_2,test,sequence,1,99,0,0.997,1.0,0.9966666666666667,0.9983305509181971,900,0.9983333333333334,100,3,897,0
baby_monitor_MLP_4_2,test,sequence,1,99,1,0.997,0.970873786407767,1.0,0.9852216748768473,100,0.9983333333333334,100,3,897,0
baby_monitor_MLP_4_2_sgd,test,session,1,1,0,0.995,0.9966703662597114,0.9977777777777778,0.9972237645752359,900,0.9838888888888888,97,2,898,3
baby_monitor_MLP_4_2_sgd,test,session,1,1,1,0.995,0.9797979797979798,0.97,0.9748743718592964,100,0.9838888888888888,97,2,898,3
baby_monitor_MLP_4_2_sgd,test,sequence,1,99,0,0.995,0.9966703662597114,0.9977777777777778,0.9972237645752359,900,0.9838888888888888,97,2,898,3
baby_monitor_MLP_4_2_sgd,test,sequence,1,99,1,0.995,0.9797979797979798,0.97,0.9748743718592964,100,0.9838888888888888,97,2,898,3
baby_monitor_MLP_4_3,test,session,1,1,0,0.997,1.0,0.9966666666666667,0.9983305509181971,900,0.9983333333333334,100,3,897,0
baby_monitor_MLP_4_3,test,session,1,1,1,0.997,0.970873786407767,1.0,0.9852216748768473,100,0.9983333333333334,100,3,897,0
baby_monitor_MLP_4_3,test,sequence,1,99,0,0.997,1.0,0.9966666666666667,0.9983305509181971,900,0.9983333333333334,100,3,897,0
baby_monitor_MLP_4_3,test,sequence,1,99,1,0.997,0.970873786407767,1.0,0.9852216748768473,100,0.9983333333333334,100,3,897,0
baby_monitor_MLP_4_3_sgd,test,session,1,1,0,0.991,0.9966555183946488,0.9933333333333333,0.9949916527545909,900,0.9816666666666666,97,6,894,3
baby_monitor_MLP_4_3_sgd,test,session,1,1,1,0.991,0.941747572815534,0.97,0.9556650246305418,100,0.9816666666666666,97,6,894,3
baby_monitor_MLP_4_3_sgd,test,sequence,1,99,0,0.991,0.9966555183946488,0.9933333333333333,0.9949916527545909,900,0.9816666666666666,97,6,894,3
baby_monitor_MLP_4_3_sgd,test,sequence,1,99,1,0.991,0.941747572815534,0.97,0.9556650246305418,100,0.9816666666666666,97,6,894,3
baby_monitor_MLP_4_4,test,session,1,1,0,0.994,1.0,0.9933333333333333,0.9966555183946488,900,0.9966666666666666,100,6,894,0
baby_monitor_MLP_4_4,test,session,1,1,1,0.994,0.9433962264150944,1.0,0.970873786407767,100,0.9966666666666666,100,6,894,0
baby_monitor_MLP_4_4,test,sequence,1,99,0,0.994,1.0,0.9933333333333333,0.9966555183946488,900,0.9966666666666666,100,6,894,0
baby_monitor_MLP_4_4,test,sequence,1,99,1,0.994,0.9433962264150944,1.0,0.970873786407767,100,0.9966666666666666,100,6,894,0
baby_monitor_MLP_4_4_sgd,test,session,1,1,0,0.967,1.0,0.9633333333333334,0.9813242784380306,900,0.9816666666666667,100,33,867,0
baby_monitor_MLP_4_4_sgd,test,session,1,1,1,0.967,0.7518796992481203,1.0,0.8583690987124464,100,0.9816666666666667,100,33,867,0
baby_monitor_MLP_4_4_sgd,test,sequence,1,35,0,0.967,1.0,0.9633333333333334,0.9813242784380306,900,0.9816666666666667,100,33,867,0
baby_monitor_MLP_4_4_sgd,test,sequence,1,35,1,0.967,0.7518796992481203,1.0,0.8583690987124464,100,0.9816666666666667,100,33,867,0
baby_monitor_MLP_4_5,test,session,1,1,0,0.997,0.9988876529477196,0.9977777777777778,0.9983324068927181,900,0.9938888888888888,99,2,898,1
baby_monitor_MLP_4_5,test,session,1,1,1,0.997,0.9801980198019802,0.99,0.9850746268656716,100,0.9938888888888888,99,2,898,1
baby_monitor_MLP_4_5,test,sequence,1,99,0,0.997,0.9988876529477196,0.9977777777777778,0.9983324068927181,900,0.9938888888888888,99,2,898,1
baby_monitor_MLP_4_5,test,sequence,1,99,1,0.997,0.9801980198019802,0.99,0.9850746268656716,100,0.9938888888888888,99,2,898,1
baby_monitor_MLP_4_5_sgd,test,session,1,1,0,0.984,0.9988713318284425,0.9833333333333333,0.9910414333706606,900,0.9866666666666666,99,15,885,1
baby_monitor_MLP_4_5_sgd,test,session,1,1,1,0.984,0.868421052631579,0.99,0.9252336448598131,100,0.9866666666666666,99,15,885,1
baby_monitor_MLP_4_5_sgd,test,sequence,1,47,0,0.984,0.9988713318284425,0.9833333333333333,0.9910414333706606,900,0.9866666666666666,99,15,885,1
baby_monitor_MLP_4_5_sgd,test,sequence,1,47,1,0.984,0.868421052631579,0.99,0.9252336448598131,100,0.9866666666666666,99,15,885,1
baby_monitor_MLP_5_1,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
baby_monitor_MLP_5_1,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
baby_monitor_MLP_5_1,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
baby_monitor_MLP_5_1,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
baby_monitor_MLP_5_1_sgd,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
baby_monitor_MLP_5_1_sgd,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
baby_monitor_MLP_5_1_sgd,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
baby_monitor_MLP_5_1_sgd,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
baby_monitor_MLP_5_2,test,session,1,1,0,0.695,1.0,0.6611111111111111,0.7959866220735786,900,0.8305555555555555,100,305,595,0
baby_monitor_MLP_5_2,test,session,1,1,1,0.695,0.24691358024691357,1.0,0.396039603960396,100,0.8305555555555555,100,305,595,0
baby_monitor_MLP_5_2,test,sequence,1,99,0,0.695,1.0,0.6611111111111111,0.7959866220735786,900,0.8305555555555555,100,305,595,0
baby_monitor_MLP_5_2,test,sequence,1,99,1,0.695,0.24691358024691357,1.0,0.396039603960396,100,0.8305555555555555,100,305,595,0
baby_monitor_MLP_5_2_sgd,test,session,1,1,0,0.987,0.9966405375139977,0.9888888888888889,0.992749581706637,900,0.9794444444444445,97,10,890,3
baby_monitor_MLP_5_2_sgd,test,session,1,1,1,0.987,0.9065420560747663,0.97,0.9371980676328503,100,0.9794444444444445,97,10,890,3
baby_monitor_MLP_5_2_sgd,test,sequence,1,99,0,0.987,0.9966405375139977,0.9888888888888889,0.992749581706637,900,0.9794444444444445,97,10,890,3
baby_monitor_MLP_5_2_sgd,test,sequence,1,99,1,0.987,0.9065420560747663,0.97,0.9371980676328503,100,0.9794444444444445,97,10,890,3
baby_monitor_MLP_5_3,test,session,1,1,0,0.999,1.0,0.9988888888888889,0.9994441356309061,900,0.9994444444444445,100,1,899,0
baby_monitor_MLP_5_3,test,session,1,1,1,0.999,0.9900990099009901,1.0,0.9950248756218906,100,0.9994444444444445,100,1,899,0
baby_monitor_MLP_5_3,test,sequence,1,35,0,0.999,1.0,0.9988888888888889,0.9994441356309061,900,0.9994444444444445,100,1,899,0
baby_monitor_MLP_5_3,test,sequence,1,35,1,0.999,0.9900990099009901,1.0,0.9950248756218906,100,0.9994444444444445,100,1,899,0
baby_monitor_MLP_5_3_sgd,test,session,1,1,0,0.958,0.9965277777777778,0.9566666666666667,0.9761904761904762,900,0.9633333333333334,97,39,861,3
baby_monitor_MLP_5_3_sgd,test,session,1,1,1,0.958,0.7132352941176471,0.97,0.8220338983050849,100,0.9633333333333334,97,39,861,3
baby_monitor_MLP_5_3_sgd,test,sequence,1,99,0,0.958,0.9965277777777778,0.9566666666666667,0.9761904761904762,900,0.9633333333333334,97,39,861,3
baby_monitor_MLP_5_3_sgd,test,sequence,1,99,1,0.958,0.7132352941176471,0.97,0.8220338983050849,100,0.9633333333333334,97,39,861,3
